img_name,actual,predicted,predicted_accuracy,postprocess,postprocess_accuracy
test/5075_3.png,SERIOUS,SERIOS,0.86,,
test/739_4.png,your,YO1IR,0.6,,
test/923_5.png,PINANG,RINANG,0.83,,
test/455_1.png,State,STAATE,0.83,,
test/2540_11.png,234,33Z,0.33,,
test/5172_6.png,OFF,OFF,1.0,,
test/799_5.png,Gujarat,GUNARAT,0.86,,
test/395_2.png,Time,7FAO,0.0,,
test/672_6.png,NOW,ME0,0.0,,
test/366_1.png,VIP,VLP,0.67,,
test/712_13.png,THE,THE,1.0,,
test/2200_2.png,THE,THE,1.0,,
test/2086_3.png,La,T,0.0,,
test/977_37.png,QAARVAN,DARYAN,0.57,,
test/705_5.png,BARCELONE,SIOPS,0.11,,
test/2055_2.png,Land,LOND,0.75,,
test/5016_5.png,COMING,E0MING,0.67,,
test/5169_1.png,Harry,FFAG,0.0,,
test/5059_2.png,THE,THE,1.0,,
test/2463_5.png,Address,A3ESS,0.57,,
test/328_19.png,us,S,0.5,,
test/245_4.png,AVCILAR,AYCHLAR,0.71,,
test/154_1.png,Advertising,ADVERTISING,1.0,,
test/5023_1.png,SECRETARIAT,EEGRETARTAT,0.73,,
test/65_1.png,TOM,TOM,1.0,,
test/2383_4.png,your,YOUR,1.0,,
test/2329_1.png,Making,MAAKING,0.86,,
test/5052_2.png,MAN,SLGN,0.25,,
test/5079_1.png,WATCHMEN,ATOIEN,0.5,,
test/68_1.png,Find,FIND,1.0,,
test/2523_16.png,FOUR,POU1,0.5,,
test/934_8.png,NRI,NRI,1.0,,
test/5104_1.png,FOR,FOR,1.0,,
test/901_1.png,Open,CIERT,0.2,,
test/405_7.png,CLEARCHANNEL,CHANOANN,0.42,,
test/6_2.png,Bank,LDAML,0.2,,
test/2291_1.png,THE,IH,0.33,,
test/127_3.png,Laugh,INGTA,0.0,,
test/5073_10.png,Paris,FOTRISS,0.43,,
test/1062_5.png,800,80O,0.67,,
test/427_1.png,Its,TTS,0.67,,
test/5100_2.png,MAN,IAIT,0.25,,
test/1016_4.png,INDIA,NDG,0.4,,
test/2071_1.png,HUNTERS,GOOENS,0.29,,
test/728_2.png,LEAF,LEAF,1.0,,
test/5071_2.png,THE,RKE,0.33,,
test/5215_2.png,nin,IINT,0.5,,
test/2095_2.png,LANDS,H,0.0,,
test/325_2.png,Mobile,OHLLO,0.33,,
test/944_11.png,YOU,YOUZ,0.75,,
test/951_4.png,INTERNAL,INTERNAL,1.0,,
test/2015_6.png,CHANGED,CHANGHD,0.86,,
test/2448_2.png,SALMON,3EEMO,0.33,,
test/2359_6.png,Provides,PROVIDES,1.0,,
test/896_7.png,LASETHEKWINI,LASETHERNINI,0.83,,
test/5046_5.png,THOR,THOR,1.0,,
test/792_5.png,SLEDS,OSLEDS,0.83,,
test/69_6.png,LIKE,ILIKE,0.8,,
test/241_1.png,en,ER,0.5,,
test/5129_5.png,OF,OF,1.0,,
test/68_3.png,beach,BERCH,0.8,,
test/595_12.png,onlypay1cent,ONLYPAYCENG,0.83,,
test/5051_2.png,theres,THERES,1.0,,
test/2119_2.png,6,8,0.0,,
test/878_3.png,too,TO0,0.67,,
test/2092_4.png,APRIL,APRIL,1.0,,
test/2524_30.png,SHED,A,0.0,,
test/406_7.png,Trucks,INCKS,0.5,,
test/898_6.png,SIGN,SIGN,1.0,,
test/205_6.png,a,A,1.0,,
test/5098_1.png,MOON,MOON,1.0,,
test/2541_5.png,and,W,0.0,,
test/30_1.png,THE,THE,1.0,,
test/33_6.png,life,IE,0.5,,
test/2402_1.png,HIGH,HIG,0.75,,
test/406_6.png,Billboard,ILFOARD,0.67,,
test/306_6.png,masterfile,7Z7N424EI4LZ,0.17,,
test/310_1.png,DRINK,DRINKK,0.83,,
test/535_4.png,ADVERTISING,ANVERIISINS,0.73,,
test/759_1.png,Fire,FICE,0.75,,
test/5183_7.png,Cash,CASIL,0.6,,
test/5019_2.png,ACTION,ACTION,1.0,,
test/2523_31.png,HOME,BROM,0.25,,
test/934_1.png,State,STATE,1.0,,
test/2128_3.png,Shore,SHORE,1.0,,
test/169_1.png,SALE,IALE,0.75,,
test/681_9.png,way,WOY,0.67,,
test/2622_5.png,plaque,BIAGUE,0.5,,
test/5189_1.png,BOGART,BIINF,0.17,,
test/5010_1.png,CURTIS,GOLIS,0.33,,
test/2603_7.png,Peninsula,PERINSLA,0.78,,
test/2463_3.png,Newest,MNAEST,0.5,,
test/339_1.png,State,STAATE,0.83,,
test/875_2.png,100000,10OOOO,0.33,,
test/5091_7.png,YOU,YOU,1.0,,
test/2599_2.png,020,0Z0,0.67,,
test/2196_1.png,TWENTY,TMTNKA,0.33,,
test/873_4.png,za,72,0.0,,
test/600_6.png,a,A,1.0,,
test/590_12.png,in,IN,1.0,,
test/325_18.png,of,OF,1.0,,
test/915_3.png,Advertising,ADVERISIND,0.82,,
test/158_2.png,MOBILE,MOBLLS,0.67,,
test/705_2.png,NEW,IRY,0.0,,
test/2176_3.png,60602974,60602974,1.0,,
test/684_5.png,BOB,SOB,0.67,,
test/673_10.png,zalad,4ALADR,0.67,,
test/2540_8.png,234,52,0.0,,
test/2444_2.png,OAKS,7S,0.25,,
test/824_3.png,of,OF,1.0,,
test/1102_1.png,ZOMBIES,20PETEG,0.14,,
test/2299_1.png,Scho,SCHO,1.0,,
test/26_3.png,SIGNS,SIIGNS,0.83,,
test/5137_3.png,you,YOU,1.0,,
test/850_5.png,Login,LOGIN,1.0,,
test/5139_1.png,twilight,VRIDHT,0.38,,
test/594_2.png,on,0N,0.5,,
test/40_2.png,UTURN,UTURN,1.0,,
test/5136_1.png,POWROT,POWROT,1.0,,
test/893_5.png,Cancerca,CANCERCA,1.0,,
test/272_1.png,en,EN,1.0,,
test/2301_7.png,Kari,KAR7,0.75,,
test/855_8.png,OCTOBER,OCIOBER,0.86,,
test/294_2.png,on,OL1,0.33,,
test/179_1.png,SCREW,SGREW,0.8,,
test/585_4.png,AHEAD,AHEAD,1.0,,
test/2129_2.png,IMAGE,IMAGE,1.0,,
test/633_3.png,FOR,FOR,1.0,,
test/5080_19.png,JONES,JONES,1.0,,
test/2544_1.png,54,544,0.67,,
test/967_1.png,golden,GOLDEN,1.0,,
test/27_4.png,India,INDIA,1.0,,
test/5061_1.png,EVIL,EL,0.5,,
test/2237_1.png,I,I,1.0,,
test/5144_3.png,JACKET,JACKET,1.0,,
test/1063_3.png,Advertising,ADVERISIG,0.82,,
test/2070_2.png,VIEW,EE,0.25,,
test/414_1.png,7023083507,8OZ8O88S07,0.3,,
test/2020_4.png,21,21,1.0,,
test/2520_3.png,House,3OLSE,0.6,,
test/2462_4.png,SALE,SALE,1.0,,
test/195_4.png,CITY,GTY,0.5,,
test/2254_14.png,56,56,1.0,,
test/5173_2.png,LIVE,ZN2,0.0,,
test/2457_1.png,Valerie,1A4AG,0.14,,
test/2201_1.png,46,48,0.5,,
test/688_4.png,mr,MR,1.0,,
test/162_3.png,Joe,JLOE,0.75,,
test/532_6.png,Prodaja,PRODALA,0.86,,
test/5137_5.png,Joseph,JASEPHT,0.71,,
test/549_4.png,twitter,EDES,0.14,,
test/2359_7.png,Your,IYOUR,0.8,,
test/2018_3.png,Before,RERARE,0.5,,
test/2395_1.png,66,6B,0.5,,
test/2557_3.png,Full,FUIL,0.75,,
test/685_12.png,Certified,CERTIIIED,0.89,,
test/13_1.png,Now,NOW,1.0,,
test/891_1.png,WELCOME,WELOOME,0.86,,
test/2424_1.png,Haier,HAIER,1.0,,
test/5055_5.png,MURDER,MURDER,1.0,,
test/666_2.png,all,ALL,1.0,,
test/2061_2.png,COTTAGE,COTAG,0.71,,
test/5103_12.png,HURT,A0AT,0.25,,
test/306_4.png,VEHICLE,1EHICLE,0.86,,
test/1024_3.png,Of,O1,0.5,,
test/3_3.png,MESSAGE,MESSAGE,1.0,,
test/2523_24.png,WISHING,ITNA,0.29,,
test/2316_1.png,17,17,1.0,,
test/5144_1.png,FULL,FULL,1.0,,
test/2538_4.png,OPERA,OPERA,1.0,,
test/207_8.png,the,1LHE,0.5,,
test/5169_2.png,THE,TH1E,0.75,,
test/2568_2.png,COURT,COURT,1.0,,
test/2073_2.png,FARTHINGS,LPNANSS,0.22,,
test/224_2.png,MASJID,MASID,0.83,,
test/5042_27.png,DOUBT,1OUBT,0.8,,
test/5086_11.png,NICK,MICK,0.75,,
test/411_6.png,FIREWORKS,FIREWORKS,1.0,,
test/2424_7.png,Haier,HALER,0.8,,
test/2033_8.png,of,OF,1.0,,
test/633_4.png,MORE,MORE,1.0,,
test/603_4.png,Any,ANY,1.0,,
test/520_1.png,Heroes,HEROES,1.0,,
test/2105_3.png,7890,789K0,0.8,,
test/5051_10.png,will,WII,0.5,,
test/2003_1.png,TORQUAY,SA,0.14,,
test/2603_1.png,GOLF,GAH,0.25,,
test/933_1.png,State,STATE,1.0,,
test/114_8.png,In,IN,1.0,,
test/419_6.png,Of,OOF,0.67,,
test/69_7.png,A,A,1.0,,
test/112_2.png,Hotel,HOTEL,1.0,,
test/1062_12.png,698,98,0.67,,
test/2046_4.png,Villa,TENA,0.2,,
test/2105_2.png,123456,1223456,0.86,,
test/144_7.png,harder,HARDER,1.0,,
test/158_3.png,BILLBOARDS,BILLBOARDS,1.0,,
test/2368_2.png,HOUSE,AGITSI,0.17,,
test/2609_1.png,Let,BLET,0.75,,
test/5171_2.png,HIS,HIS,1.0,,
test/5138_10.png,THE,THI,0.67,,
test/594_1.png,Right,RIIGHT,0.83,,
test/2611_7.png,of,OF,1.0,,
test/5073_4.png,JULIE,JULE,0.8,,
test/5042_6.png,NOMINATIONS,NOMNATONS,0.82,,
test/2297_9.png,222,222,1.0,,
test/920_2.png,FIERY,FERY,0.8,,
test/306_1.png,SMOG,SF1CG,0.4,,
test/655_3.png,A,A,1.0,,
test/813_1.png,24,2,0.5,,
test/2624_14.png,HARDWICK,HARDWICK,1.0,,
test/37_4.png,call,CAL,0.75,,
test/5067_6.png,FILM,FFILM,0.8,,
test/826_4.png,YOU,YOU,1.0,,
test/2106_1.png,17335,17335,1.0,,
test/2403_3.png,COM,COM,1.0,,
test/824_4.png,India,NDIA,0.8,,
test/673_9.png,can,CON,0.67,,
test/907_7.png,curl,CURL,1.0,,
test/238_1.png,1,1,1.0,,
test/5162_2.png,AUGUST,RLGLST,0.5,,
test/5174_2.png,13,13,1.0,,
test/370_1.png,KFC,ASC,0.33,,
test/2504_1.png,54,54,1.0,,
test/5176_4.png,AFTER,AFTER,1.0,,
test/5011_3.png,LAURENCE,LAURENGE,0.88,,
test/252_1.png,Child,CHILD,1.0,,
test/5059_4.png,PRINCE,TRSE,0.33,,
test/715_4.png,fashion,2IA,0.14,,
test/2624_33.png,MEADOWS,3EANES,0.43,,
test/2618_2.png,CHESHIRE,ESIA,0.38,,
test/2021_3.png,del,DET,0.67,,
test/331_1.png,HAPPY,HAPPY,1.0,,
test/2170_2.png,JONES,70ES,0.4,,
test/841_2.png,Umleitung,UMLELTN,0.67,,
test/610_6.png,LOST,IOST,0.75,,
test/5025_2.png,MIND,MLND,0.75,,
test/5200_2.png,THE,THE,1.0,,
test/681_2.png,Bank,BANK,1.0,,
test/2114_5.png,unavailable,UNAVAILABLE,1.0,,
test/2361_3.png,2,2,1.0,,
test/205_7.png,power,POWER,1.0,,
test/142_2.png,Car,GAR,0.67,,
test/768_1.png,The,THE,1.0,,
test/509_2.png,IRISH,ZRISH,0.8,,
test/403_3.png,of,OT,0.5,,
test/909_2.png,HOME,FCOME,0.6,,
test/1044_7.png,VEGETARIAN,VEATARAAN,0.7,,
test/5170_1.png,FOR,TG,0.0,,
test/325_7.png,HERE,HERE,1.0,,
test/100_3.png,REGENCY,REGPNCY,0.86,,
test/216_3.png,221,221,1.0,,
test/5074_2.png,Brown,ZOWWLI,0.17,,
test/2127_1.png,WELCOME,NEECOICE,0.5,,
test/5187_3.png,YOUR,YOUR,1.0,,
test/5083_1.png,TITANIC,TANIC,0.71,,
test/529_27.png,WOLF,OLR,0.5,,
test/5025_3.png,BLOWING,BLOWING,1.0,,
test/325_13.png,LOOK,LOOK,1.0,,
test/1082_1.png,STATION,SATON,0.71,,
test/328_6.png,Company,COMPANY,1.0,,
test/905_3.png,zero,2ERO,0.75,,
test/2523_3.png,KISWANI,SAM,0.29,,
test/2622_4.png,number,MGMBER,0.67,,
test/138_3.png,Visit,VISIT,1.0,,
test/2591_3.png,5,5,1.0,,
test/2621_11.png,SOLENT,2T,0.17,,
test/225_2.png,Day,DAY,1.0,,
test/431_4.png,is,IS,1.0,,
test/585_5.png,WORK,WORK,1.0,,
test/2010_2.png,HOUSE,JOUS,0.6,,
test/2374_2.png,Cwmllwchwr,0WMLLWCHW,0.8,,
test/5003_2.png,IS,,0.0,,
test/2386_2.png,BMW,BM,0.67,,
test/5051_17.png,DEAD,ZZSAYY,0.17,,
test/522_3.png,of,F,0.5,,
test/586_4.png,eat,EAT,1.0,,
test/5008_6.png,FACE,FAOE,0.75,,
test/238_3.png,PENDIDIKAN,PENDDKKAN,0.8,,
test/1016_2.png,BANK,BANK,1.0,,
test/5062_2.png,SO,S0,0.5,,
test/5080_14.png,THEM,THEM,1.0,,
test/2202_5.png,INDOOR,INOO0R,0.67,,
test/598_7.png,830,330,0.67,,
test/5197_4.png,SOON,GGNU,0.0,,
test/673_2.png,Jewelers,JCRETE,0.38,,
test/984_5.png,contractor,CEDRTATAR,0.4,,
test/2448_1.png,THE,1HE,0.67,,
test/272_3.png,www,VWW,0.67,,
test/511_6.png,Life,LIE,0.75,,
test/993_2.png,LOSERS,OSLNS,0.5,,
test/5085_11.png,TREBLINKA,TREBLNKA,0.89,,
test/2013_2.png,1,7,0.0,,
test/62_5.png,No1,NO1,1.0,,
test/2362_1.png,100,1006,0.75,,
test/2088_1.png,2,22,0.5,,
test/5044_12.png,BURN,BUIRN,0.8,,
test/2419_4.png,Global,GGIOBAL,0.71,,
test/5154_1.png,THE,RE,0.33,,
test/73_6.png,OF,OF,1.0,,
test/2563_3.png,SANYO,A4EOO,0.2,,
test/195_2.png,Pobl,POF,0.5,,
test/5020_8.png,WHO,AWHO,0.75,,
test/5049_1.png,The,TTHE,0.75,,
test/896_1.png,CITY,CITY,1.0,,
test/1049_1.png,State,STATE,1.0,,
test/1041_3.png,Lager,S24AZER,0.43,,
test/363_2.png,Store,STORE,1.0,,
test/601_7.png,divorce,DIVORCE,1.0,,
test/5046_4.png,THUNDER,THUNDER,1.0,,
test/377_12.png,2003,Z0O3,0.5,,
test/854_1.png,HiDLY,HIDL,0.8,,
test/944_5.png,They,THEY,1.0,,
test/754_2.png,WEST,HET,0.5,,
test/291_11.png,COCKROACHES,COCKROACHES,1.0,,
test/2205_5.png,BALL,BALL,1.0,,
test/421_1.png,BILLBOARD,BALLLBOSRO,0.6,,
test/882_1.png,CHEMIST,OENST,0.43,,
test/5138_2.png,vacation,VACATION,1.0,,
test/329_7.png,10,SS10L,0.4,,
test/2044_6.png,CHANGED,CHANGED,1.0,,
test/591_4.png,India,INDIA,1.0,,
test/5084_8.png,GOTHAM,GOTHAM,1.0,,
test/685_5.png,smbmwcom,SMBMWCOM,1.0,,
test/207_5.png,With,IYITIH,0.5,,
test/2522_3.png,CLOSE,AGS,0.2,,
test/551_2.png,Bank,BANK,1.0,,
test/794_1.png,ARM,ARM,1.0,,
test/898_1.png,WWWNonStopSignscom,SOOTTNT,0.17,,
test/5150_2.png,EYE,EYE,1.0,,
test/2524_1.png,WELL,3ELZ,0.5,,
test/830_10.png,TO,TO,1.0,,
test/290_2.png,K,T,0.0,,
test/610_5.png,FRIENDS,FRIEENDS,0.88,,
test/37_7.png,you,VOU,0.67,,
test/977_46.png,Op,0P,0.5,,
test/52_1.png,24,Z,0.0,,
test/2567_4.png,Lambeth,LAMBETH,1.0,,
test/969_5.png,ALL,ALL,1.0,,
test/2464_1.png,Happy,HAPPY,1.0,,
test/2357_5.png,10,1O,0.5,,
test/102_1.png,Gypsy,9YPSY,0.8,,
test/367_4.png,Restrooms,RCSTTOONS,0.67,,
test/5054_2.png,STREET,SREF,0.5,,
test/977_8.png,PREMISES,PREMISES,1.0,,
test/108_13.png,Banking,BAANKNG,0.71,,
test/2412_5.png,JUBILEE,JUBILEE,1.0,,
test/2557_2.png,Hoardings,HOARDINGS,1.0,,
test/5059_5.png,PERSIA,EERGIA,0.67,,
test/857_7.png,ALL,ALL,1.0,,
test/938_8.png,HAIRCUT,KAIRCMT,0.71,,
test/122_2.png,out,OUT,1.0,,
test/340_1.png,Thank,AYKK,0.2,,
test/2524_23.png,COTTAGES,,0.0,,
test/5137_12.png,Why,WHY,1.0,,
test/2524_40.png,ORCHARD,ATO,0.14,,
test/5103_20.png,ORiON,ORON,0.8,,
test/2624_24.png,227,227,1.0,,
test/2523_22.png,HOUSE,BOUST,0.6,,
test/28_2.png,TO,TKG,0.33,,
test/2255_8.png,136,136,1.0,,
test/5085_4.png,ABOUT,ABOUT,1.0,,
test/5026_3.png,NORTON,NORION,0.83,,
test/2538_3.png,TENET,TAENTT,0.67,,
test/328_14.png,audiences,AUDDIENCES,0.9,,
test/977_14.png,BEEN,BEEN,1.0,,
test/5036_9.png,scream,SCREAN,0.83,,
test/5030_3.png,CHRIS,CHRIS,1.0,,
test/857_27.png,AIR,ABR,0.67,,
test/5010_2.png,50,S0,0.5,,
test/151_2.png,big,BIG,1.0,,
test/232_1.png,STATE,STATE,1.0,,
test/999_8.png,MPH,MPPH,0.75,,
test/5096_9.png,EASTLY,EASILY,0.83,,
test/209_2.png,Bank,BANK,1.0,,
test/2297_5.png,OAK,O,0.33,,
test/114_4.png,Everyone,STN,0.12,,
test/5003_3.png,Not,ZZ,0.0,,
test/1026_7.png,4567,4GB,0.25,,
test/957_9.png,Schemes,SCHEMES,1.0,,
test/101_6.png,COM,COM,1.0,,
test/684_4.png,ME,NNC,0.0,,
test/5119_3.png,moon,TLOOI,0.4,,
test/2621_10.png,Road,SS,0.0,,
test/186_2.png,BEERS,BEERS,1.0,,
test/2101_1.png,MY,MY,1.0,,
test/830_4.png,Being,BEINA,0.8,,
test/33_4.png,side,SIDE,1.0,,
test/5079_2.png,EXPERIENCE,BXPERRIENCE,0.82,,
test/1060_1.png,CHICAGO,OOGG,0.14,,
test/2092_9.png,UNITED,UNITED,1.0,,
test/2523_2.png,COTTAGE,COTRAQG,0.57,,
test/2524_8.png,COTTAGE,LRRS,0.0,,
test/5009_1.png,REST,REST,1.0,,
test/415_10.png,ipohchaicom,POHCHAICOM,0.91,,
test/2174_5.png,swad,SWAD,1.0,,
test/11_4.png,JULY,JULY,1.0,,
test/5170_3.png,FEW,FEK,0.67,,
test/216_5.png,221,221,1.0,,
test/358_3.png,OF,OF,1.0,,
test/1073_2.png,SIGNBOARDS,SIGNBOARDS,1.0,,
test/940_5.png,BiLLbOARdS,BILLBOARDS,1.0,,
test/429_1.png,Fashionistas,GEHARCSTS,0.33,,
test/216_1.png,220,220,1.0,,
test/2622_3.png,oval,AVAL,0.75,,
test/282_1.png,DICOLOR,ZCC4,0.14,,
test/2597_12.png,BARN,BARN,1.0,,
test/921_7.png,10050,10O50,0.8,,
test/2590_1.png,SQUIRRELS,SGHSN,0.11,,
test/673_17.png,14th,AH,0.25,,
test/5143_3.png,Pop,PONR,0.5,,
test/699_1.png,EXIT,EXITT,0.8,,
test/2609_3.png,by,BBY,0.67,,
test/5103_19.png,BROTHER,BROTRER,0.86,,
test/854_2.png,WELCOME,HELOONE,0.57,,
test/854_5.png,TEA,TEA,1.0,,
test/2612_5.png,Rahul,BAAL,0.4,,
test/2524_36.png,PLACE,3,0.0,,
test/11_1.png,WHO,WHO,1.0,,
test/595_3.png,Website,WEBSITE,1.0,,
test/2568_1.png,EARLS,EARLS,1.0,,
test/815_1.png,SBI,S,0.33,,
test/2124_4.png,1949,I949,0.75,,
test/532_11.png,Mehanika,MEHANITKA,0.89,,
test/5070_3.png,IS,IS,1.0,,
test/855_9.png,15,15,1.0,,
test/899_3.png,Wave,WAYE,0.75,,
test/210_2.png,Funny,HUNNY,0.8,,
test/957_2.png,About,ABOUT,1.0,,
test/688_6.png,Cop,C0D,0.33,,
test/1016_3.png,OF,OF,1.0,,
test/5107_13.png,DAY,BAT,0.33,,
test/850_14.png,Keyboard,KEYBOAARD,0.89,,
test/1062_4.png,1000,100O,0.75,,
test/814_2.png,Floor,FLOOR,1.0,,
test/1065_6.png,m,M,1.0,,
test/129_5.png,Begin,BEGIN,1.0,,
test/137_2.png,LA,LA,1.0,,
test/967_2.png,opportunity,OPPORUNIY,0.82,,
test/673_1.png,Crawford,TOGZ,0.12,,
test/616_7.png,digits,AIGITS,0.83,,
test/2087_3.png,99,99,1.0,,
test/296_4.png,Call,COIL,0.5,,
test/197_2.png,Bank,BANNK,0.8,,
test/5075_4.png,THE,THE,1.0,,
test/2603_6.png,Machynys,MACHWMS,0.62,,
test/366_2.png,008,OO8,0.33,,
test/2301_6.png,Brady,BRADY,1.0,,
test/970_7.png,CUSTOMERS,CISTONIERS,0.7,,
test/735_2.png,Al,AL,1.0,,
test/296_3.png,now,NOW,1.0,,
test/2086_2.png,Residencia,ENGA,0.3,,
test/5220_2.png,10,1O,0.5,,
test/915_1.png,Mobile,MOOOIE,0.5,,
test/67_2.png,BE,8E,0.5,,
test/2021_1.png,Cataldos,CATALDOS,1.0,,
test/5031_6.png,STEVE,STEVE,1.0,,
test/321_7.png,HANDY,ANO,0.4,,
test/433_1.png,State,STATE,1.0,,
test/590_14.png,spotlight,SPOTIIGHT,0.89,,
test/138_10.png,the,THE,1.0,,
test/2524_35.png,CROFT,LSS,0.0,,
test/340_6.png,55496002,55496002,1.0,,
test/3_2.png,YOUR,YYOUR,0.8,,
test/2517_1.png,22,22,1.0,,
test/958_13.png,to,TO,1.0,,
test/915_9.png,AD,AD,1.0,,
test/5170_4.png,DOLLARS,DEARS,0.57,,
test/2529_3.png,HALL,HALL,1.0,,
test/5091_1.png,WHAT,WITAT,0.6,,
test/2523_25.png,WELL,JS,0.0,,
test/390_2.png,Caution,CAUTIOR,0.86,,
test/73_2.png,TO,TO,1.0,,
test/288_1.png,Fresh,FESH1,0.6,,
test/2089_1.png,Oscar,OSAAR,0.8,,
test/5225_1.png,eragon,CROGOD,0.5,,
test/2192_12.png,National,ZOTIONOL,0.62,,
test/5070_2.png,DEEP,DEPP,0.75,,
test/2524_32.png,THISTLE,LT,0.14,,
test/2204_4.png,exclusive,EXCLUSIVE,1.0,,
test/2156_1.png,sanghavie,SANGHAVIE,1.0,,
test/997_1.png,Bristol,BRIISTOL,0.88,,
test/5062_3.png,SERIOUS,RMFS7,0.14,,
test/193_1.png,11,11,1.0,,
test/2433_8.png,BRATHAY,BRATHAY,1.0,,
test/2523_15.png,COTTAGE,COTTAG5,0.86,,
test/395_3.png,Special,GRGGTG,0.0,,
test/219_2.png,Up,UP,1.0,,
test/5042_13.png,ACTRESS,ACCTRESS,0.88,,
test/1002_2.png,PARKING,PARKING,1.0,,
test/554_1.png,Limited,GODDAC,0.0,,
test/783_2.png,Minimum,MININTUM,0.75,,
test/5085_16.png,A,A,1.0,,
test/6_9.png,UNIVERSITY,UNVERSTY,0.8,,
test/5107_2.png,WOLFPACK,WOLFPACK,1.0,,
test/257_1.png,LARGE,DKEE,0.2,,
test/5044_5.png,JOHN,DDKN,0.25,,
test/5089_5.png,brilliant,BRILLANT,0.89,,
test/2055_17.png,branch,BRANCH,1.0,,
test/2230_2.png,MADE,MEACE,0.6,,
test/632_2.png,Service,SERV7EE,0.71,,
test/253_1.png,HUA,OUA,0.67,,
test/2597_13.png,END,END,1.0,,
test/2124_2.png,CARTER,CARTER,1.0,,
test/5012_4.png,OF,OF,1.0,,
test/529_1.png,CLEAR,CLEAR,1.0,,
test/884_1.png,AUTOSPORTS,AUIGDPRS,0.5,,
test/30_5.png,FREE,FREE,1.0,,
test/616_1.png,first,FIRST,1.0,,
test/546_6.png,919,C191,0.5,,
test/857_20.png,AIR,AR,0.67,,
test/2126_1.png,ZAJAZD,NTRA2GS,0.14,,
test/1045_1.png,State,STATO,0.8,,
test/2417_3.png,Rikhys,ALN,0.0,,
test/2361_4.png,22,2Z,0.5,,
test/697_7.png,Advertise,ADVERTISE,1.0,,
test/149_3.png,great,2RAMT,0.4,,
test/2025_2.png,HAVEN,E,0.2,,
test/26_2.png,CAUTIONARY,CAUTIONARY,1.0,,
test/838_1.png,State,STATE,1.0,,
test/5024_9.png,Silent,SLENT,0.83,,
test/857_15.png,LAPOR,DAPOR,0.8,,
test/699_10.png,Point,FOINT,0.8,,
test/69_8.png,TEMP,TEMP,1.0,,
test/697_12.png,and,AND,1.0,,
test/40_7.png,PROHIBITED,RI0HIBNIED,0.5,,
test/207_4.png,India,INDIA,1.0,,
test/958_4.png,Loans,LOANS,1.0,,
test/122_6.png,Recommend,RECOOMMEND,0.9,,
test/2512_8.png,Room,ROOT,0.75,,
test/325_8.png,15hr,S15HR,0.8,,
test/1026_9.png,VIJAY,VIIAY,0.8,,
test/1059_2.png,phone,PRNEL,0.4,,
test/2166_3.png,88,8Z,0.5,,
test/731_6.png,BRIDPORT,BRIDPORT,1.0,,
test/1021_5.png,LOANS,0ANS,0.6,,
test/1094_3.png,EXIT,TFXTI,0.2,,
test/5181_2.png,JOLIE,JOLE,0.8,,
test/223_1.png,tea,TEO,0.67,,
test/177_2.png,BANK,BANK,1.0,,
test/358_4.png,INDIA,INDIA,1.0,,
test/5137_11.png,house,HOUSE,1.0,,
test/170_9.png,way,WDY,0.67,,
test/148_1.png,Theres,THER,0.67,,
test/340_2.png,U,O,0.0,,
test/622_4.png,RECEIVING,RECEIVING,1.0,,
test/5134_6.png,Hepburn,HEPBUR,0.86,,
test/395_1.png,Show,9HW,0.5,,
test/5017_8.png,Marcus,MARRCUIS,0.75,,
test/2290_3.png,13,13,1.0,,
test/216_8.png,Kg,KG,1.0,,
test/599_8.png,3123410900,32340GOO,0.5,,
test/2380_1.png,TRADEWINDS,TRADEYIADS,0.8,,
test/855_6.png,SWEET,SEEIT,0.6,,
test/306_3.png,REDUCE,FEDLCE,0.67,,
test/1050_6.png,by,BY,1.0,,
test/891_8.png,ALWAYS,ALWAYS,1.0,,
test/595_5.png,Host,HOST,1.0,,
test/1065_2.png,200,20O,0.67,,
test/846_1.png,EXTRA,EXTRA,1.0,,
test/2433_9.png,Skelwith,SKELWITH,1.0,,
test/440_13.png,745,7445,0.75,,
test/857_1.png,PT,PTT,0.67,,
test/603_5.png,Condition,GONITION,0.78,,
test/2409_1.png,87,S7,0.5,,
test/2070_1.png,GOLF,,0.0,,
test/2512_21.png,MD,MO,0.5,,
test/357_3.png,BOARD,B0ARD,0.8,,
test/226_6.png,Banks,BANKS,1.0,,
test/5147_3.png,LEGACY,G,0.17,,
test/5054_6.png,THEIR,THEIR,1.0,,
test/6_8.png,PANJAB,PANJAB,1.0,,
test/325_4.png,Ads,ADS,1.0,,
test/224_3.png,10200,40200,0.8,,
test/439_5.png,Peninjau,FEMNIDAA,0.38,,
test/2527_1.png,Country,COUNTRY,1.0,,
test/234_2.png,Bank,BANK,1.0,,
test/337_2.png,wwwClipartOfcom50027,WWTCTRSCTLCRLTESS,0.25,,
test/144_8.png,GO,GO,1.0,,
test/2530_4.png,Den,DON,0.67,,
test/764_2.png,ACCOUNT,ACESMT,0.43,,
test/958_18.png,Locations,LOCATIONS,1.0,,
test/5200_1.png,SUPERMAN,SUPERMAN,1.0,,
test/2114_3.png,is,IS,1.0,,
test/108_8.png,us,US,1.0,,
test/2469_2.png,Lookout,3G,0.0,,
test/281_11.png,Saturday,SATURDAY,1.0,,
test/5209_2.png,GILLIAM,GILLLAM,0.86,,
test/138_16.png,Lakes,LAKES,1.0,,
